2024-05-01T00:45:00|S9|VIB|36.2|Sector_A
2024-05-01T00:46:00|S15|TEMP|24.9|Sector_A
2024-05-01T00:47:00|S6|TEMP|13.0|Sector_A
2024-05-01T00:48:00|S6|TEMP|33.2|Sector_A
2024-05-01T00:49:00|S8|VIB|42.6|Sector_A
2024-05-01T00:50:00|S15|VIB|2.6|Sector_A
2024-05-01T00:51:00|S6|VIB|48.0|Sector_A
2024-05-01T00:52:00|S6|VIB|27.5|Sector_A
2024-05-01T00:53:00|S13|VIB|26.0|Sector_A
2024-05-01T00:54:00|S4|VIB|11.5|Sector_A
2024-05-01T00:55:00|S9|TEMP|-0.5|Sector_A
2024-05-01T00:56:00|S12|TEMP|57.0|Sector_A
2024-05-01T00:57:00|S11|TEMP|35.6|Sector_A
2024-05-01T00:58:00|S16|VIB|43.8|Sector_A
2024-05-01T00:59:00|S13|VIB|23.8|Sector_A
2024-05-01T01:00:00|S4|TEMP|3.9|Sector_A
2024-05-01T01:01:00|S17|VIB|25.5|Sector_A
2024-05-01T01:02:00|S15|TEMP|37.5|Sector_A
2024-05-01T01:03:00|S14|TEMP|6.3|Sector_A
2024-05-01T01:04:00|S9|VIB|5.6|Sector_A
2024-05-01T01:05:00|S17|VIB|39.3|Sector_A
2024-05-01T01:06:00|S15|TEMP|20.5|Sector_A
2024-05-01T01:07:00|S17|TEMP|51.2|Sector_A
2024-05-01T01:08:00|S12|VIB|39.2|Sector_A
2024-05-01T01:09:00|S12|TEMP|47.9|Sector_A
2024-05-01T01:10:00|S10|TEMP|60.0|Sector_A
2024-05-01T01:11:00|S7|VIB|27.0|Sector_A
2024-05-01T01:12:00|S14|TEMP|22.9|Sector_A
2024-05-01T01:13:00|S11|VIB|11.4|Sector_A
2024-05-01T01:14:00|S7|TEMP|13.1|Sector_A
2024-05-01T01:15:00|S13|TEMP|9.4|Sector_A
2024-05-01T01:16:00|S10|TEMP|-10.0|Sector_A
2024-05-01T01:17:00|S12|VIB|41.4|Sector_A
2024-05-01T01:18:00|S14|TEMP|53.1|Sector_A
2024-05-01T01:19:00|S11|TEMP|32.8|Sector_A
2024-05-01T01:20:00|S6|TEMP|12.2|Sector_A
2024-05-01T01:21:00|S6|TEMP|6.4|Sector_A
2024-05-01T01:22:00|S17|VIB|26.5|Sector_A
2024-05-01T01:23:00|S14|VIB|13.7|Sector_A
2024-05-01T01:24:00|S11|VIB|3.7|Sector_A
2024-05-01T01:25:00|S9|TEMP|25.0|Sector_A
2024-05-01T01:26:00|S11|VIB|8.1|Sector_A
2024-05-01T01:27:00|S6|TEMP|12.7|Sector_A
2024-05-01T01:28:00|S6|TEMP|39.9|Sector_A
2024-05-01T01:29:00|S15|VIB|40.6|Sector_A
2024-05-01T01:30:00|S9|VIB|40.3|Sector_A
2024-05-01T01:31:00|S13|VIB|1.0|Sector_A
2024-05-01T01:32:00|S4|VIB|9.7|Sector_A
2024-05-01T01:33:00|S5|VIB|32.8|Sector_A
2024-05-01T01:34:00|S14|VIB|2.7|Sector_A
2024-05-01T01:35:00|S3|VIB|38.6|Sector_A
2024-05-01T01:36:00|S7|VIB|16.1|Sector_A
2024-05-01T01:37:00|S5|VIB|13.3|Sector_A
2024-05-01T01:38:00|S9|VIB|4.7|Sector_A
2024-05-01T01:39:00|S9|TEMP|1.0|Sector_A
2024-05-01T01:40:00|S16|TEMP|7.2|Sector_A
2024-05-01T01:41:00|S8|TEMP|12.2|Sector_A
2024-05-01T01:42:00|S5|VIB|39.5|Sector_A
2024-05-01T01:43:00|S3|TEMP|56.2|Sector_A
2024-05-01T01:44:00|S14|TEMP|-2.6|Sector_A
2024-05-01T01:45:00|S5|TEMP|3.5|Sector_A
2024-05-01T01:46:00|S16|VIB|28.6|Sector_A
2024-05-01T01:47:00|S8|VIB|40.8|Sector_A
2024-05-01T01:48:00|S7|TEMP|24.1|Sector_A
2024-05-01T01:49:00|S3|TEMP|56.7|Sector_A
2024-05-01T01:50:00|S9|VIB|37.3|Sector_A
2024-05-01T01:51:00|S11|TEMP|-2.3|Sector_A
2024-05-01T01:52:00|S9|VIB|22.4|Sector_A
2024-05-01T01:53:00|S14|VIB|7.3|Sector_A
2024-05-01T01:54:00|S15|VIB|12.4|Sector_A
2024-05-01T01:55:00|S3|VIB|15.5|Sector_A
2024-05-01T01:56:00|S16|VIB|49.8|Sector_A
2024-05-01T01:57:00|S15|VIB|46.5|Sector_A
2024-05-01T01:58:00|S16|VIB|9.4|Sector_A
2024-05-01T01:59:00|S3|TEMP|54.2|Sector_A
2024-05-01T02:00:00|S1|TEMP|30.6|Sector_A
2024-05-01T02:01:00|S17|VIB|3.2|Sector_A
2024-05-01T02:02:00|S4|TEMP|58.9|Sector_A
2024-05-01T02:03:00|S13|VIB|10.2|Sector_A
2024-05-01T02:04:00|S2|VIB|14.2|Sector_A
2024-05-01T02:05:00|S13|VIB|39.4|Sector_A
2024-05-01T02:06:00|S7|VIB|21.7|Sector_A
2024-05-01T02:07:00|S6|VIB|33.2|Sector_A
2024-05-01T02:08:00|S10|VIB|13.3|Sector_A
2024-05-01T02:09:00|S12|TEMP|49.7|Sector_A
2024-05-01T02:10:00|S13|VIB|3.1|Sector_A
2024-05-01T02:11:00|S12|TEMP|5.6|Sector_A
2024-05-01T02:12:00|S13|TEMP|38.4|Sector_A
2024-05-01T02:13:00|S14|TEMP|46.0|Sector_A
2024-05-01T02:14:00|S15|VIB|16.6|Sector_A
2024-05-01T02:15:00|S13|VIB|2.4|Sector_A
2024-05-01T02:16:00|S7|TEMP|-10.0|Sector_A
2024-05-01T02:17:00|S15|TEMP|38.4|Sector_A
2024-05-01T02:18:00|S5|TEMP|19.5|Sector_A
2024-05-01T02:19:00|S3|VIB|5.5|Sector_A
2024-05-01T02:20:00|S4|TEMP|58.5|Sector_A
2024-05-01T02:21:00|S1|TEMP|1.1|Sector_A
2024-05-01T02:22:00|S13|VIB|50.0|Sector_A
2024-05-01T02:23:00|S12|TEMP|42.6|Sector_A
2024-05-01T02:24:00|S13|TEMP|3.8|Sector_A
2024-05-01T02:25:00|S5|TEMP|47.9|Sector_A
2024-05-01T02:26:00|S16|VIB|50.0|Sector_A
2024-05-01T02:27:00|S17|VIB|31.5|Sector_A
2024-05-01T02:28:00|S7|VIB|37.6|Sector_A
2024-05-01T02:29:00|S11|VIB|3.6|Sector_A
2024-05-01T02:30:00|S6|TEMP|38.4|Sector_A
2024-05-01T02:31:00|S14|VIB|14.5|Sector_A
2024-05-01T02:32:00|S9|VIB|38.6|Sector_A
2024-05-01T02:33:00|S10|TEMP|6.5|Sector_A
2024-05-01T02:34:00|S14|TEMP|3.6|Sector_A
2024-05-01T02:35:00|S4|TEMP|60.0|Sector_A
2024-05-01T02:36:00|S7|TEMP|21.8|Sector_A
2024-05-01T02:37:00|S5|TEMP|19.7|Sector_A
2024-05-01T02:38:00|S16|TEMP|7.2|Sector_A
2024-05-01T02:39:00|S9|TEMP|53.4|Sector_A
2024-05-01T02:40:00|S12|VIB|13.9|Sector_A
2024-05-01T02:41:00|S1|VIB|36.1|Sector_A
2024-05-01T02:42:00|S12|VIB|35.0|Sector_A
2024-05-01T02:43:00|S7|TEMP|30.5|Sector_A
2024-05-01T02:44:00|S9|VIB|24.5|Sector_A
2024-05-01T02:45:00|S12|VIB|50.0|Sector_A
2024-05-01T02:46:00|S17|VIB|2.9|Sector_A
2024-05-01T02:47:00|S10|VIB|19.3|Sector_A
2024-05-01T02:48:00|S14|TEMP|55.8|Sector_A
2024-05-01T02:49:00|S3|TEMP|54.9|Sector_A
2024-05-01T02:50:00|S11|VIB|42.1|Sector_A
2024-05-01T02:51:00|S15|TEMP|6.0|Sector_A
2024-05-01T02:52:00|S1|TEMP|14.7|Sector_A
2024-05-01T02:53:00|S13|TEMP|42.2|Sector_A
2024-05-01T02:54:00|S12|VIB|48.8|Sector_A
2024-05-01T02:55:00|S14|TEMP|15.3|Sector_A
2024-05-01T02:56:00|S5|TEMP|11.2|Sector_A
2024-05-01T02:57:00|S6|TEMP|23.1|Sector_A
2024-05-01T02:58:00|S2|VIB|45.8|Sector_A
2024-05-01T02:59:00|S6|VIB|25.1|Sector_A
2024-05-01T03:00:00|S4|TEMP|-10.0|Sector_A
2024-05-01T03:01:00|S17|TEMP|-4.9|Sector_A
2024-05-01T03:02:00|S3|VIB|1.4|Sector_A
2024-05-01T03:03:00|S1|VIB|16.7|Sector_A
2024-05-01T03:04:00|S9|TEMP|18.2|Sector_A
2024-05-01T03:05:00|S12|VIB|10.6|Sector_A
2024-05-01T03:06:00|S2|VIB|11.1|Sector_A
2024-05-01T03:07:00|S13|TEMP|35.9|Sector_A
2024-05-01T03:08:00|S10|TEMP|-8.4|Sector_A
2024-05-01T03:09:00|S3|VIB|37.4|Sector_A
2024-05-01T03:10:00|S2|TEMP|45.4|Sector_A
2024-05-01T03:11:00|S12|VIB|47.4|Sector_A
2024-05-01T03:12:00|S6|TEMP|9.5|Sector_A
2024-05-01T03:13:00|S1|VIB|25.3|Sector_A
2024-05-01T03:14:00|S14|TEMP|-4.8|Sector_A
2024-05-01T03:15:00|S13|TEMP|-6.6|Sector_A
2024-05-01T03:16:00|S7|TEMP|1.6|Sector_A
2024-05-01T03:17:00|S4|VIB|21.2|Sector_A
2024-05-01T03:18:00|S11|TEMP|-8.7|Sector_A
2024-05-01T03:19:00|S17|TEMP|36.4|Sector_A
2024-05-01T03:20:00|S8|TEMP|43.6|Sector_A
2024-05-01T03:21:00|S4|TEMP|37.7|Sector_A
2024-05-01T03:22:00|S3|VIB|26.9|Sector_A
2024-05-01T03:23:00|S16|VIB|44.2|Sector_A
2024-05-01T03:24:00|S7|TEMP|6.5|Sector_A
2024-05-01T03:25:00|S17|VIB|15.5|Sector_A
2024-05-01T03:26:00|S12|TEMP|-7.7|Sector_A
2024-05-01T03:27:00|S6|TEMP|29.8|Sector_A
2024-05-01T03:28:00|S17|VIB|2.7|Sector_A
2024-05-01T03:29:00|S4|TEMP|6.7|Sector_A
2024-05-01T03:30:00|S8|VIB|41.4|Sector_A
2024-05-01T03:31:00|S17|VIB|44.4|Sector_A
2024-05-01T03:32:00|S12|VIB|27.6|Sector_A
2024-05-01T03:33:00|S14|VIB|30.8|Sector_A
2024-05-01T03:34:00|S10|TEMP|-9.9|Sector_A
2024-05-01T03:35:00|S10|TEMP|23.0|Sector_A
2024-05-01T03:36:00|S4|TEMP|3.9|Sector_A
2024-05-01T03:37:00|S16|VIB|33.2|Sector_A
2024-05-01T03:38:00|S5|TEMP|-10.0|Sector_A
2024-05-01T03:39:00|S2|TEMP|16.0|Sector_A
2024-05-01T03:40:00|S8|TEMP|53.0|Sector_A
2024-05-01T03:41:00|S5|VIB|45.4|Sector_A
2024-05-01T03:42:00|S14|TEMP|31.4|Sector_A
2024-05-01T03:43:00|S11|TEMP|50.5|Sector_A
2024-05-01T03:44:00|S3|VIB|5.9|Sector_A
2024-05-01T03:45:00|S7|VIB|19.0|Sector_A
2024-05-01T03:46:00|S6|VIB|42.0|Sector_A
2024-05-01T03:47:00|S5|TEMP|-0.9|Sector_A
2024-05-01T03:48:00|S6|TEMP|10.8|Sector_A
2024-05-01T03:49:00|S2|VIB|46.1|Sector_A
2024-05-01T03:50:00|S4|VIB|20.6|Sector_A
2024-05-01T03:51:00|S4|TEMP|3.6|Sector_A
2024-05-01T03:52:00|S7|VIB|31.5|Sector_A
2024-05-01T03:53:00|S17|VIB|28.4|Sector_A
2024-05-01T03:54:00|S10|TEMP|42.5|Sector_A
2024-05-01T03:55:00|S16|TEMP|43.0|Sector_A
2024-05-01T03:56:00|S11|VIB|25.1|Sector_A
2024-05-01T03:57:00|S9|VIB|40.3|Sector_A
2024-05-01T03:58:00|S5|VIB|4.2|Sector_A
2024-05-01T03:59:00|S5|TEMP|19.1|Sector_A
2024-05-01T04:00:00|S8|TEMP|53.0|Sector_A
2024-05-01T04:01:00|S12|VIB|12.9|Sector_A
2024-05-01T04:02:00|S9|VIB|0.0|Sector_A
2024-05-01T04:03:00|S10|TEMP|-10.0|Sector_A
2024-05-01T04:04:00|S10|TEMP|34.8|Sector_A
2024-05-01T04:05:00|S10|TEMP|45.6|Sector_A
2024-05-01T04:06:00|S13|TEMP|8.1|Sector_A
2024-05-01T04:07:00|S10|TEMP|22.2|Sector_A
2024-05-01T04:08:00|S4|TEMP|36.5|Sector_A
2024-05-01T04:09:00|S5|VIB|25.1|Sector_A
2024-05-01T04:10:00|S8|VIB|5.9|Sector_A
2024-05-01T04:11:00|S6|TEMP|-0.6|Sector_A
2024-05-01T04:12:00|S12|TEMP|13.9|Sector_A
2024-05-01T04:13:00|S17|TEMP|48.5|Sector_A
2024-05-01T04:14:00|S7|VIB|3.7|Sector_A
2024-05-01T04:15:00|S12|TEMP|19.2|Sector_A
2024-05-01T04:16:00|S6|VIB|4.6|Sector_A
2024-05-01T04:17:00|S14|VIB|0.0|Sector_A
2024-05-01T04:18:00|S4|TEMP|54.3|Sector_A
2024-05-01T04:19:00|S4|TEMP|15.6|Sector_A
2024-05-01T04:20:00|S7|VIB|40.1|Sector_A
2024-05-01T04:21:00|S16|VIB|33.8|Sector_A
2024-05-01T04:22:00|S1|TEMP|9.6|Sector_A
2024-05-01T04:23:00|S4|VIB|29.8|Sector_A
2024-05-01T04:24:00|S2|VIB|39.2|Sector_A
2024-05-01T04:25:00|S4|VIB|41.3|Sector_A
2024-05-01T04:26:00|S10|TEMP|18.1|Sector_A
2024-05-01T04:27:00|S3|VIB|27.4|Sector_A
2024-05-01T04:28:00|S4|TEMP|5.4|Sector_A
2024-05-01T04:29:00|S16|VIB|15.2|Sector_A
2024-05-01T04:30:00|S13|VIB|46.5|Sector_A
2024-05-01T04:31:00|S12|VIB|8.2|Sector_A
2024-05-01T04:32:00|S6|TEMP|32.4|Sector_A
2024-05-01T04:33:00|S14|TEMP|13.1|Sector_A
2024-05-01T04:34:00|S1|VIB|32.5|Sector_A
2024-05-01T04:35:00|S10|VIB|20.0|Sector_A
2024-05-01T04:36:00|S16|VIB|16.5|Sector_A
2024-05-01T04:37:00|S10|TEMP|-10.0|Sector_A
2024-05-01T04:38:00|S15|VIB|25.8|Sector_A
2024-05-01T04:39:00|S16|TEMP|-1.6|Sector_A
2024-05-01T04:40:00|S3|TEMP|-4.9|Sector_A
2024-05-01T04:41:00|S1|TEMP|36.3|Sector_A
2024-05-01T04:42:00|S2|TEMP|4.2|Sector_A
2024-05-01T04:43:00|S14|VIB|11.8|Sector_A
2024-05-01T04:44:00|S2|TEMP|6.1|Sector_A
2024-05-01T04:45:00|S1|VIB|49.1|Sector_A
2024-05-01T04:46:00|S9|TEMP|5.5|Sector_A
2024-05-01T04:47:00|S9|TEMP|59.3|Sector_A
2024-05-01T04:48:00|S5|VIB|37.7|Sector_A
2024-05-01T04:49:00|S7|TEMP|-0.4|Sector_A
2024-05-01T04:50:00|S13|TEMP|39.7|Sector_A
2024-05-01T04:51:00|S11|TEMP|35.0|Sector_A
2024-05-01T04:52:00|S14|TEMP|60.0|Sector_A
2024-05-01T04:53:00|S6|TEMP|58.1|Sector_A
2024-05-01T04:54:00|S13|TEMP|27.7|Sector_A
2024-05-01T04:55:00|S8|TEMP|54.5|Sector_A
2024-05-01T04:56:00|S13|TEMP|45.2|Sector_A
2024-05-01T04:57:00|S17|TEMP|33.3|Sector_A
2024-05-01T04:58:00|S14|VIB|46.0|Sector_A
2024-05-01T04:59:00|S10|VIB|50.0|Sector_A
2024-05-01T05:00:00|S8|VIB|27.1|Sector_A
2024-05-01T05:01:00|S17|TEMP|5.8|Sector_A
2024-05-01T05:02:00|S16|VIB|6.5|Sector_A
2024-05-01T05:03:00|S9|VIB|23.8|Sector_A
2024-05-01T05:04:00|S12|TEMP|-2.9|Sector_A
2024-05-01T05:05:00|S3|VIB|0.7|Sector_A
2024-05-01T05:06:00|S6|VIB|0.9|Sector_A
2024-05-01T05:07:00|S15|VIB|37.6|Sector_A
2024-05-01T05:08:00|S5|VIB|14.9|Sector_A
2024-05-01T05:09:00|S1|VIB|40.2|Sector_A
2024-05-01T05:10:00|S15|TEMP|16.2|Sector_A
2024-05-01T05:11:00|S6|TEMP|16.3|Sector_A
2024-05-01T05:12:00|S4|TEMP|18.7|Sector_A
2024-05-01T05:13:00|S10|VIB|4.4|Sector_A
2024-05-01T05:14:00|S5|TEMP|24.5|Sector_A
2024-05-01T05:15:00|S10|TEMP|-9.7|Sector_A
2024-05-01T05:16:00|S1|VIB|5.2|Sector_A
2024-05-01T05:17:00|S7|VIB|47.7|Sector_A
2024-05-01T05:18:00|S15|VIB|28.8|Sector_A
2024-05-01T05:19:00|S1|TEMP|49.5|Sector_A
2024-05-01T05:20:00|S12|VIB|50.0|Sector_A
2024-05-01T05:21:00|S1|TEMP|-5.9|Sector_A
2024-05-01T05:22:00|S1|VIB|45.7|Sector_A
2024-05-01T05:23:00|S10|TEMP|20.0|Sector_A
2024-05-01T05:24:00|S12|VIB|2.9|Sector_A
2024-05-01T05:25:00|S15|TEMP|27.0|Sector_A
2024-05-01T05:26:00|S12|TEMP|39.3|Sector_A
2024-05-01T05:27:00|S7|VIB|36.3|Sector_A
2024-05-01T05:28:00|S17|TEMP|-3.9|Sector_A
2024-05-01T05:29:00|S14|TEMP|-5.1|Sector_A
2024-05-01T05:30:00|S8|VIB|25.3|Sector_A
2024-05-01T05:31:00|S10|TEMP|6.4|Sector_A
2024-05-01T05:32:00|S16|TEMP|28.2|Sector_A
2024-05-01T05:33:00|S1|TEMP|60.0|Sector_A
2024-05-01T05:34:00|S14|TEMP|20.6|Sector_A
2024-05-01T05:35:00|S17|TEMP|48.4|Sector_A
2024-05-01T05:36:00|S13|TEMP|46.1|Sector_A
2024-05-01T05:37:00|S12|TEMP|58.6|Sector_A
2024-05-01T05:38:00|S10|TEMP|59.6|Sector_A
2024-05-01T05:39:00|S9|VIB|13.0|Sector_A
2024-05-01T05:40:00|S4|TEMP|18.3|Sector_A
2024-05-01T05:41:00|S10|VIB|9.9|Sector_A
2024-05-01T05:42:00|S1|TEMP|7.5|Sector_A
2024-05-01T05:43:00|S13|TEMP|4.6|Sector_A
2024-05-01T05:44:00|S9|VIB|36.4|Sector_A
2024-05-01T05:45:00|S4|VIB|27.3|Sector_A
2024-05-01T05:46:00|S3|TEMP|11.5|Sector_A
2024-05-01T05:47:00|S6|VIB|1.3|Sector_A
2024-05-01T05:48:00|S16|TEMP|6.6|Sector_A
2024-05-01T05:49:00|S11|TEMP|48.7|Sector_A
2024-05-01T05:50:00|S2|TEMP|12.7|Sector_A
2024-05-01T05:51:00|S9|TEMP|49.1|Sector_A
2024-05-01T05:52:00|S3|TEMP|34.6|Sector_A
2024-05-01T05:53:00|S17|TEMP|52.7|Sector_A
2024-05-01T05:54:00|S15|TEMP|43.4|Sector_A
2024-05-01T05:55:00|S1|VIB|39.0|Sector_A
2024-05-01T05:56:00|S2|VIB|17.7|Sector_A
2024-05-01T05:57:00|S9|TEMP|50.2|Sector_A
2024-05-01T05:58:00|S2|VIB|18.6|Sector_A
2024-05-01T05:59:00|S5|VIB|15.8|Sector_A
2024-05-01T06:00:00|S10|TEMP|23.5|Sector_A
2024-05-01T06:01:00|S7|TEMP|50.2|Sector_A
2024-05-01T06:02:00|S10|VIB|37.0|Sector_A
2024-05-01T06:03:00|S8|TEMP|45.5|Sector_A
2024-05-01T06:04:00|S9|VIB|40.1|Sector_A
2024-05-01T06:05:00|S16|TEMP|11.6|Sector_A
2024-05-01T06:06:00|S4|VIB|27.1|Sector_A
2024-05-01T06:07:00|S2|VIB|7.2|Sector_A
2024-05-01T06:08:00|S3|TEMP|24.5|Sector_A
2024-05-01T06:09:00|S2|VIB|48.6|Sector_A
2024-05-01T06:10:00|S12|TEMP|47.9|Sector_A
2024-05-01T06:11:00|S1|VIB|34.5|Sector_A
2024-05-01T06:12:00|S5|VIB|14.7|Sector_A
2024-05-01T06:13:00|S9|VIB|10.0|Sector_A
2024-05-01T06:14:00|S1|TEMP|47.0|Sector_A
2024-05-01T06:15:00|S17|VIB|5.9|Sector_A
2024-05-01T06:16:00|S14|VIB|37.0|Sector_A
2024-05-01T06:17:00|S13|VIB|42.3|Sector_A
2024-05-01T06:18:00|S10|TEMP|11.0|Sector_A
2024-05-01T06:19:00|S13|TEMP|39.2|Sector_A
2024-05-01T06:20:00|S11|VIB|26.5|Sector_A
2024-05-01T06:21:00|S3|VIB|44.2|Sector_A
2024-05-01T06:22:00|S1|VIB|11.2|Sector_A
2024-05-01T06:23:00|S10|VIB|27.6|Sector_A
2024-05-01T06:24:00|S17|VIB|26.3|Sector_A
2024-05-01T06:25:00|S12|VIB|48.3|Sector_A
2024-05-01T06:26:00|S14|VIB|13.4|Sector_A
2024-05-01T06:27:00|S4|TEMP|34.8|Sector_A
2024-05-01T06:28:00|S16|TEMP|13.9|Sector_A
2024-05-01T06:29:00|S17|VIB|30.2|Sector_A
2024-05-01T06:30:00|S15|VIB|35.8|Sector_A
2024-05-01T06:31:00|S2|VIB|23.6|Sector_A
2024-05-01T06:32:00|S14|TEMP|2.2|Sector_A
2024-05-01T06:33:00|S4|VIB|40.1|Sector_A
2024-05-01T06:34:00|S10|TEMP|29.5|Sector_A
2024-05-01T06:35:00|S10|VIB|38.9|Sector_A
2024-05-01T06:36:00|S1|VIB|12.3|Sector_A
2024-05-01T06:37:00|S1|TEMP|8.3|Sector_A
2024-05-01T06:38:00|S15|TEMP|7.2|Sector_A
2024-05-01T06:39:00|S9|VIB|9.0|Sector_A
2024-05-01T06:40:00|S12|VIB|11.1|Sector_A
2024-05-01T06:41:00|S15|VIB|42.2|Sector_A
2024-05-01T06:42:00|S7|TEMP|60.0|Sector_A
2024-05-01T06:43:00|S8|VIB|40.4|Sector_A
2024-05-01T06:44:00|S15|VIB|49.9|Sector_A
2024-05-01T06:45:00|S2|VIB|9.4|Sector_A
2024-05-01T06:46:00|S1|TEMP|46.3|Sector_A
2024-05-01T06:47:00|S12|VIB|33.4|Sector_A
2024-05-01T06:48:00|S11|TEMP|-10.0|Sector_A
2024-05-01T06:49:00|S12|TEMP|49.1|Sector_A
2024-05-01T06:50:00|S1|TEMP|25.6|Sector_A
2024-05-01T06:51:00|S3|VIB|20.9|Sector_A
2024-05-01T06:52:00|S7|TEMP|32.1|Sector_A
2024-05-01T06:53:00|S4|VIB|50.0|Sector_A
2024-05-01T06:54:00|S11|VIB|41.6|Sector_A
2024-05-01T06:55:00|S15|TEMP|32.8|Sector_A
2024-05-01T06:56:00|S10|VIB|47.2|Sector_A
2024-05-01T06:57:00|S17|TEMP|37.9|Sector_A
2024-05-01T06:58:00|S5|TEMP|1.0|Sector_A
2024-05-01T06:59:00|S14|TEMP|6.0|Sector_A
2024-05-01T07:00:00|S9|TEMP|17.2|Sector_A
2024-05-01T07:01:00|S3|VIB|16.1|Sector_A
2024-05-01T07:02:00|S3|TEMP|47.0|Sector_A
2024-05-01T07:03:00|S2|VIB|42.2|Sector_A
2024-05-01T07:04:00|S7|TEMP|37.1|Sector_A
2024-05-01T07:05:00|S17|VIB|0.8|Sector_A
2024-05-01T07:06:00|S14|TEMP|23.5|Sector_A
2024-05-01T07:07:00|S16|VIB|39.8|Sector_A
2024-05-01T07:08:00|S11|VIB|11.2|Sector_A
2024-05-01T07:09:00|S1|VIB|42.6|Sector_A
2024-05-01T07:10:00|S3|TEMP|1.1|Sector_A
2024-05-01T07:11:00|S1|TEMP|17.6|Sector_A
2024-05-01T07:12:00|S13|TEMP|53.7|Sector_A
2024-05-01T07:13:00|S12|TEMP|46.1|Sector_A
2024-05-01T07:14:00|S10|TEMP|55.4|Sector_A
2024-05-01T07:15:00|S13|VIB|46.5|Sector_A
2024-05-01T07:16:00|S4|VIB|10.0|Sector_A
2024-05-01T07:17:00|S9|TEMP|38.9|Sector_A
2024-05-01T07:18:00|S11|VIB|21.0|Sector_A
2024-05-01T07:19:00|S2|TEMP|46.6|Sector_A
2024-05-01T07:20:00|S8|VIB|21.6|Sector_A
2024-05-01T07:21:00|S3|TEMP|53.1|Sector_A
2024-05-01T07:22:00|S11|TEMP|30.9|Sector_A
2024-05-01T07:23:00|S5|TEMP|-4.5|Sector_A
2024-05-01T07:24:00|S12|VIB|9.8|Sector_A
2024-05-01T07:25:00|S12|VIB|46.4|Sector_A
2024-05-01T07:26:00|S4|TEMP|16.4|Sector_A
2024-05-01T07:27:00|S8|VIB|44.9|Sector_A
2024-05-01T07:28:00|S12|TEMP|41.5|Sector_A
2024-05-01T07:29:00|S7|TEMP|-5.3|Sector_A
2024-05-01T07:30:00|S13|VIB|50.0|Sector_A
2024-05-01T07:31:00|S9|VIB|49.3|Sector_A
2024-05-01T07:32:00|S11|TEMP|-9.4|Sector_A
2024-05-01T07:33:00|S16|VIB|15.1|Sector_A
2024-05-01T07:34:00|S3|VIB|35.1|Sector_A
2024-05-01T07:35:00|S4|TEMP|43.0|Sector_A
2024-05-01T07:36:00|S13|TEMP|-5.7|Sector_A
